year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime
20180106,7,277.04134008271404,27.857142857142858,25.0,10039.25,92.0,2018-01-06-07
20180106,8,287.1739437558701,23.571428571428573,20.0,10050.75,91.57142857142857,2018-01-06-08
20180106,9,343.388086882936,22.857142857142858,23.571428571428573,10063.75,91.28571428571429,2018-01-06-09
20180106,10,6.744827424528814,23.571428571428573,25.714285714285715,10075.75,90.14285714285714,2018-01-06-10
20180106,11,27.346334534189705,28.571428571428573,27.857142857142858,10085.25,87.85714285714286,2018-01-06-11
20180106,12,23.813881184839747,34.285714285714285,37.142857142857146,10091.0,82.71428571428571,2018-01-06-12
20180106,13,26.463466334698857,42.857142857142854,45.714285714285715,10099.5,83.0,2018-01-06-13
20180106,14,28.56965266677971,52.142857142857146,54.285714285714285,10110.5,81.57142857142857,2018-01-06-14
20180106,15,35.5733584658042,61.42857142857143,64.28571428571429,10120.75,82.14285714285714,2018-01-06-15
20180106,16,36.41631084034038,66.42857142857143,70.71428571428571,10130.0,81.42857142857143,2018-01-06-16
20180106,17,40.0,70.71428571428571,68.57142857142857,10139.5,82.14285714285714,2018-01-06-17
20180106,18,35.06550921010852,69.28571428571429,68.57142857142857,10152.5,83.28571428571429,2018-01-06-18
20180106,19,41.430347333220276,72.85714285714286,70.71428571428571,10163.5,82.14285714285714,2018-01-06-19
20180106,20,40.71763642900735,75.71428571428571,75.0,10174.25,81.28571428571429,2018-01-06-20
20180106,21,44.87980230314255,75.71428571428571,75.0,10184.75,82.85714285714286,2018-01-06-21
20180106,22,45.04375324063929,74.28571428571429,76.42857142857143,10196.0,83.28571428571429,2018-01-06-22
20180106,23,52.86516273833839,79.28571428571429,82.14285714285714,10206.0,83.57142857142857,2018-01-06-23
20180106,24,54.277662670654045,86.42857142857143,94.28571428571429,10215.25,83.0,2018-01-06-24
20180107,1,55.01095053411826,97.85714285714286,98.57142857142857,10223.75,81.0,2018-01-07-01
20180107,2,52.858914058090505,99.28571428571429,97.85714285714286,10233.25,79.0,2018-01-07-02
20180107,3,57.141085941909495,98.57142857142857,103.57142857142857,10240.5,78.57142857142857,2018-01-07-03
20180107,4,57.147307448249116,102.14285714285714,104.28571428571429,10248.75,78.0,2018-01-07-04
20180107,5,56.43815061178195,102.85714285714286,97.85714285714286,10255.5,79.28571428571429,2018-01-07-05
20180107,6,56.42412777149046,103.57142857142857,104.28571428571429,10263.75,79.0,2018-01-07-06
20180107,7,56.43191071945961,105.0,105.71428571428571,10274.5,80.28571428571429,2018-01-07-07
20180107,8,58.57276922208572,101.42857142857143,102.85714285714286,10284.75,80.14285714285714,2018-01-07-08
20180107,9,61.43034733322028,104.28571428571429,107.85714285714286,10293.25,79.42857142857143,2018-01-07-09
20180107,10,62.11294350545763,107.14285714285714,107.14285714285714,10299.25,76.57142857142857,2018-01-07-10
20180107,11,64.98904946588173,106.42857142857143,105.0,10300.0,72.85714285714286,2018-01-07-11
20180107,12,63.5680892805404,105.71428571428571,107.14285714285714,10299.25,69.42857142857143,2018-01-07-12
20180107,13,59.28393283033799,105.71428571428571,107.85714285714286,10297.0,67.57142857142857,2018-01-07-13
20180107,14,57.847990661520704,107.85714285714286,108.57142857142857,10295.5,66.71428571428571,2018-01-07-14
