wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,volume
78.70424804146245,54.0,55.333333333333336,10341.25,60.285714285714285,241249
77.32682284536112,52.66666666666666,53.333333333333336,10347.25,62.285714285714285,211000
77.9837798616183,51.333333333333336,50.0,10354.5,64.14285714285714,151250
81.42311841831811,48.66666666666666,50.0,10364.0,67.0,182750
84.64605063457626,48.66666666666666,49.333333333333336,10369.25,69.14285714285714,165999
96.01477477206282,47.333333333333336,47.333333333333336,10375.75,71.71428571428571,141250
103.88704681507664,45.333333333333336,48.0,10382.75,75.0,109751
112.54457161485828,44.0,42.0,10390.0,77.14285714285714,47001
117.8298706287124,39.333333333333336,39.333333333333336,10394.25,76.57142857142857,24000
121.07666494370972,44.66666666666666,44.66666666666666,10395.25,77.0,34749
129.91677890001213,46.0,47.333333333333336,10397.25,76.28571428571429,59001
139.9798520912127,48.66666666666666,48.66666666666666,10399.25,72.28571428571429,76750
145.9862202034276,51.333333333333336,56.0,10399.5,69.71428571428571,143001
149.28416096641524,52.66666666666666,52.0,10403.25,71.42857142857143,220750
152.62492169254202,46.0,44.66666666666666,10401.0,73.57142857142857,283000
155.2089213388999,46.66666666666666,45.333333333333336,10403.25,75.14285714285714,290249
159.3389187683739,43.333333333333336,44.0,10402.0,76.85714285714286,273500
150.20436678510077,46.0,48.66666666666666,10399.5,78.42857142857143,306500
153.99755606289725,50.66666666666666,56.0,10401.25,77.57142857142857,317500
164.71103125521566,52.66666666666666,53.333333333333336,10403.75,78.57142857142857,264750
168.69821273368674,52.66666666666666,56.0,10401.25,77.57142857142857,297750
173.32956305530232,58.66666666666666,60.66666666666666,10398.75,74.28571428571429,464250
181.32493387547208,60.66666666666666,63.333333333333336,10393.75,71.71428571428571,518499
186.0147747720628,63.333333333333336,63.333333333333336,10388.0,66.71428571428571,517250
184.009836626598,64.66666666666667,62.66666666666666,10380.25,66.57142857142857,525751
188.66283204757377,61.333333333333336,62.0,10376.5,65.57142857142857,570000
180.0,62.66666666666666,62.0,10372.0,68.57142857142857,628000
179.3279357941422,64.66666666666667,68.66666666666667,10368.75,70.28571428571429,673500
180.66799300759493,73.33333333333333,76.66666666666667,10364.75,71.14285714285714,702499
185.98613643791265,78.0,80.0,10362.25,71.85714285714286,799249
187.35163028001912,82.66666666666667,84.66666666666667,10356.25,72.85714285714286,859250
189.3333668653113,85.33333333333333,84.66666666666667,10350.5,72.57142857142857,886250
190.0,85.33333333333333,85.33333333333333,10345.0,73.14285714285714,887250
194.6617103003606,86.0,86.66666666666667,10340.0,80.85714285714286,880501
193.99755606289727,86.0,85.33333333333333,10333.5,84.42857142857143,884501
193.34314527375705,85.33333333333333,86.66666666666667,10326.5,88.85714285714286,879000
